Num,Mono Heat of formation [eV/atom] ,Mono Band gap [eV] ,Energy [eV] ,Magnetic  monolayer,Number of atoms ,Number of species ,Spin axis ,Unit cell area [Å2] ,angle_with_x (degrees),z_separation,lattice_a,lattice_b,lattice_c,lattice_beta,lattice_gamma,lattice_volume,composition_average_electrons,composition_num_atoms,composition_total_electrons,composition_weight,density,Bilayer Energy (eV),Bandgap PBE,Bandgap GW
1391,-0.287,1.426,-10.929,0,3,3,3,13.044,0,0.247929575,3.886199821,3.886199821,27.73115337,90,120,362.7010556,2.53,6,204,467.458,2.140143402,-21.43005405,1.5879,
1392,-0.287,1.426,-10.929,0,3,3,3,13.044,26.56505118,0.261411246,3.89047705,3.89047705,27.67021109,90,120,362.7010556,2.53,6,204,467.458,2.140143402,-21.43043861,1.3441,
1393,-0.287,1.426,-10.929,0,3,3,3,13.044,45,0.268979136,3.890216352,3.890216352,27.67391978,90,120,362.7010556,2.53,6,204,467.458,2.140143402,-21.43124893,1.3616,
1394,-0.287,1.426,-10.929,0,3,3,3,13.044,0,0.269981493,3.888295511,3.888295511,27.70126869,90,120,362.7010556,2.53,6,204,467.458,2.140143402,-21.43209049,1.3692,
1395,-0.287,1.426,-10.929,0,3,3,3,13.044,90,0.257911109,3.893009904,3.893009904,27.63421745,90,120,362.7010556,2.53,6,204,467.458,2.140143402,-21.43001838,1.3455,
1396,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.236076559,3.993086235,3.993086235,28.74790081,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.18969677,1.4032,
1397,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.21997672,3.984950689,3.984950689,28.86540219,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.17902482,1.3337,
1398,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.232956236,3.991512073,3.991512073,28.77058032,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.19014208,1.39,
1399,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.241875713,3.987888197,3.987888197,28.82289292,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.19010651,1.3788,
1400,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.249035617,3.992934368,3.992934368,28.75008764,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.19065573,1.3666,
1401,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.244241323,3.989647133,3.989647133,28.79748393,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.18969606,1.3742,
1402,-0.415,1.217,-11.315,0,3,3,3,13.777,0,0.229444287,3.979212503,3.979212503,28.94871238,90,120,396.9667649,2.53,6,204,467.458,1.955408713,-22.18320276,1.3772,
1403,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.242575833,4.083201938,4.083201938,28.81487621,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18202402,1.2155,
1404,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.234911745,4.088579404,4.088579404,28.73912905,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18240479,1.1051,
1405,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.241272303,4.083817279,4.083817279,28.80619333,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18445447,1.2023,
1406,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.239883739,4.074182726,4.074182726,28.94259514,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18353314,0.9472,
1407,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.244124803,4.082688711,4.082688711,28.82212119,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18426863,0.9321,
1408,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.247034264,4.075772059,4.075772059,28.92002741,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18399962,0.9357,
1409,-0.444,1.069,-10.806,0,3,3,3,14.388,0,0.242725611,4.080612258,4.080612258,28.8514614,90,120,416.0534307,2.52,6,240,561.248,2.24003496,-21.18483509,0.9318,
1410,-0.32,1.464,-10.435,0,3,3,3,13.619,26.56505118,0.260577237,3.973076454,3.973076454,27.80683437,90,120,380.1333966,2.52,6,240,561.248,2.451703108,-20.45268574,1.5355,
1411,-0.32,1.464,-10.435,0,3,3,3,13.619,45,0.259985545,3.980380763,3.980380763,27.70487259,90,120,380.1333966,2.52,6,240,561.248,2.451703108,-20.45191161,1.561,
1412,-0.32,1.464,-10.435,0,3,3,3,13.619,0,0.25435662,3.974550724,3.974550724,27.78620955,90,120,380.1333966,2.52,6,240,561.248,2.451703108,-20.4565927,1.5624,
1413,-0.32,1.464,-10.435,0,3,3,3,13.619,45,0.2639878,3.971419969,3.971419969,27.83003575,90,120,380.1333966,2.52,6,240,561.248,2.451703108,-20.45667596,1.0473,
1414,-0.32,1.464,-10.435,0,3,3,3,13.619,0,0.261789779,3.975201862,3.975201862,27.77710754,90,120,380.1333966,2.52,6,240,561.248,2.451703108,-20.45791376,1.0668,
1415,-0.32,1.464,-10.435,0,3,3,3,13.619,90,0.264142562,3.975161022,3.975161022,27.7776783,90,120,380.1333966,2.52,6,240,561.248,2.451703108,-20.45842763,1.0724,
1416,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.243368973,4.232588825,4.232588825,29.04566571,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.07338507,1.1596,
1417,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.230073387,4.253115915,4.253115915,28.76597233,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.07486319,0.9021,
1418,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.244055326,4.242390402,4.242390402,28.91160712,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.08084508,1.1355,
1419,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.246845356,4.244159674,4.244159674,28.88750725,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.07913789,0.7091,
1420,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.251212319,4.2439456,4.2439456,28.89042162,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.07940137,0.6997,
1421,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.25329022,4.246287657,4.246287657,28.85856116,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.07854464,0.7032,
1422,-0.377,1.052,-10.327,0,3,3,3,15.534,0,0.246432763,4.247704078,4.247704078,28.83931827,90,120,450.6341791,2.37,6,276,658.528,2.426605707,-20.07976406,0.699,
1423,-0.247,1.319,-9.937,0,3,3,3,14.635,26.56505118,0.27094264,4.133509253,4.133509253,27.74246167,90,120,410.5002772,2.37,6,276,658.528,2.663850748,-19.31441962,1.5428,
1424,-0.247,1.319,-9.937,0,3,3,3,14.635,45,0.258679577,4.127626287,4.127626287,27.82159882,90,120,410.5002772,2.37,6,276,658.528,2.663850748,-19.30798265,1.4088,
1425,-0.247,1.319,-9.937,0,3,3,3,14.635,0,0.259913309,4.127526393,4.127526393,27.8229455,90,120,410.5002772,2.37,6,276,658.528,2.663850748,-19.32307616,1.5459,
1426,-1.032,0.814,-13.866,0,3,3,3,11.085,26.56505118,0.260563849,3.575491417,3.575491417,27.93649544,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.37369236,1.3999,
1427,-1.032,0.814,-13.866,0,3,3,3,11.085,45,0.25985637,3.573031253,3.573031253,27.97497931,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.37272526,1.4084,
1428,-1.032,0.814,-13.866,0,3,3,3,11.085,0,0.258059653,3.576405848,3.576405848,27.92221143,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.37282576,1.4125,
1429,-1.032,0.814,-13.866,0,3,3,3,11.085,26.56505118,0.286586189,3.576120994,3.576120994,27.92665987,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.37846481,0.981,
1430,-1.032,0.814,-13.866,0,3,3,3,11.085,45,0.281166205,3.573911652,3.573911652,27.96119828,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.37699002,0.9623,
1431,-1.032,0.814,-13.866,0,3,3,3,11.085,0,0.286588893,3.575014285,3.575014285,27.94395293,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.3783073,0.9772,
1432,-1.032,0.814,-13.866,0,3,3,3,11.085,90,0.280784252,3.577195781,3.577195781,27.90988096,90,120,309.2958093,2.373333333,6,284,681.69494,3.659865558,-38.37767873,0.9721,
1433,-1.015,0.745,-12.997,0,3,3,3,10.926,26.56505118,0.256080319,3.545573326,3.545573326,27.71863438,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.86291517,0.8839,
1434,-1.015,0.745,-12.997,0,3,3,3,10.926,45,0.262901962,3.54610003,3.54610003,27.71040087,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.86312838,0.8856,
1435,-1.015,0.745,-12.997,0,3,3,3,10.926,0,0.255278043,3.547969549,3.547969549,27.68120587,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.86284305,0.8769,
1436,-1.015,0.745,-12.997,0,3,3,3,10.926,26.56505118,0.266900529,3.541576884,3.541576884,27.78122707,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.86870028,0.2421,
1437,-1.015,0.745,-12.997,0,3,3,3,10.926,45,0.289073344,3.545216671,3.545216671,27.72421175,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.86964121,0.3033,
1438,-1.015,0.745,-12.997,0,3,3,3,10.926,0,0.280773527,3.547861806,3.547861806,27.68288717,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.87036889,0.2722,
1439,-1.015,0.745,-12.997,0,3,3,3,10.926,90,0.28064488,3.543019487,3.543019487,27.75860844,90,120,301.7695426,2.453333333,6,184,420.44894,2.313592964,-32.87000931,0.2766,
1446,-1.228,0.877,-14.352,0,3,3,3,11.449,26.56505118,0.263580975,3.641574332,3.641574332,27.78201723,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.49430851,1.3124,
1447,-1.228,0.877,-14.352,0,3,3,3,11.449,45,0.260400702,3.642000016,3.642000016,27.77552317,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.49321165,1.2973,
1448,-1.228,0.877,-14.352,0,3,3,3,11.449,0,0.262422786,3.642494888,3.642494888,27.76797649,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.49406967,1.3045,
1449,-1.228,0.877,-14.352,0,3,3,3,11.449,26.56505118,0.276701362,3.636196893,3.636196893,27.86424962,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.49842977,0.8006,
1450,-1.228,0.877,-14.352,0,3,3,3,11.449,45,0.285692852,3.63982037,3.63982037,27.80879896,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.49860061,0.827,
1451,-1.228,0.877,-14.352,0,3,3,3,11.449,0,0.278091987,3.641735138,3.641735138,27.77956377,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.49841299,0.7978,
1452,-1.228,0.877,-14.352,0,3,3,3,11.449,90,0.280053546,3.639870018,3.639870018,27.80804033,90,120,319.060298,2.383333333,6,220,507.16294,2.639513222,-34.4986088,0.8187,
1453,-0.537,1.172,-11.285,0,3,3,3,14.08,0,0.238645607,4.041716854,4.041716854,28.61104961,90,120,404.7587003,2.586666667,6,204,472.346,1.937818718,-22.12170283,1.2225,
1454,-0.537,1.172,-11.285,0,3,3,3,14.08,0,0.23429143,4.045965134,4.045965134,28.55099771,90,120,404.7587003,2.586666667,6,204,472.346,1.937818718,-22.12290198,1.152,
1455,-0.537,1.172,-11.285,0,3,3,3,14.08,0,0.236403438,4.040230471,4.040230471,28.63210523,90,120,404.7587003,2.586666667,6,204,472.346,1.937818718,-22.12404327,1.1987,
1456,-0.537,1.172,-11.285,0,3,3,3,14.08,0,0.234743316,4.038446573,4.038446573,28.65740607,90,120,404.7587003,2.586666667,6,204,472.346,1.937818718,-22.12568315,0.7699,
1457,-0.537,1.172,-11.285,0,3,3,3,14.08,0,0.236449064,4.039306493,4.039306493,28.64520574,90,120,404.7587003,2.586666667,6,204,472.346,1.937818718,-22.12608885,0.7549,
1458,-0.405,1.674,-10.89,0,3,3,3,13.296,26.56505118,0.260657657,3.935062356,3.935062356,27.52258597,90,120,369.0822047,2.586666667,6,204,472.346,2.125133577,-21.33950207,1.7027,
1459,-0.405,1.674,-10.89,0,3,3,3,13.296,45,0.253435943,3.93289952,3.93289952,27.55286553,90,120,369.0822047,2.586666667,6,204,472.346,2.125133577,-21.33639679,1.668,
1460,-0.405,1.674,-10.89,0,3,3,3,13.296,0,0.25131978,3.932383275,3.932383275,27.5601003,90,120,369.0822047,2.586666667,6,204,472.346,2.125133577,-21.3428078,1.7041,
1461,-0.466,1.255,-10.795,0,3,3,3,15.237,0,0.24969636,4.211738931,4.211738931,28.585012,90,120,439.1287756,2.436666667,6,240,569.626,2.154006476,-20.98994574,1.3585,
1462,-0.466,1.255,-10.795,0,3,3,3,15.237,0,0.230442903,4.21332616,4.21332616,28.56347918,90,120,439.1287756,2.436666667,6,240,569.626,2.154006476,-20.98657872,1.0698,
1463,-0.466,1.255,-10.795,0,3,3,3,15.237,0,0.245226584,4.203759531,4.203759531,28.69363273,90,120,439.1287756,2.436666667,6,240,569.626,2.154006476,-20.99282296,1.3264,
1464,-0.466,1.255,-10.795,0,3,3,3,15.237,0,0.241675095,4.207048535,4.207048535,28.64878582,90,120,439.1287756,2.436666667,6,240,569.626,2.154006476,-20.99648455,0.6786,
1465,-0.466,1.255,-10.795,0,3,3,3,15.237,0,0.241007767,4.214829712,4.214829712,28.54310397,90,120,439.1287756,2.436666667,6,240,569.626,2.154006476,-20.99595845,0.6469,
1466,-0.569,0.782,-18.676,0,3,3,3,8.479,26.56505118,0.24939838,3.126891198,3.126891198,27.31789956,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24137179,0.6052,
1467,-0.569,0.782,-18.676,0,3,3,3,8.479,26.56505118,0.247841635,3.127653055,3.127653055,27.3045926,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24255168,0.1962,
1468,-0.569,0.782,-18.676,0,3,3,3,8.479,45,0.256449103,3.129994595,3.129994595,27.26375491,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24325396,0.211,
1469,-0.569,0.782,-18.676,0,3,3,3,8.479,0,0.252083553,3.129982188,3.129982188,27.26397104,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24322803,0.1905,
1470,-0.569,0.782,-18.676,0,3,3,3,8.479,90,0.248856491,3.12911796,3.12911796,27.27903314,90,120,231.3148293,2.263333333,6,148,326.0422,2.340558157,-41.24246643,0.2054,
1471,-0.318,0.261,-17.644,0,3,3,3,9.269,26.56505118,0.27354855,3.274428213,3.274428213,27.35948063,90,120,254.044284,2.113333333,6,184,423.3222,2.767009908,-38.95238196,0.2627,
1472,-0.318,0.261,-17.644,0,3,3,3,9.269,26.56505118,0.272540314,3.274196246,3.274196246,27.36335744,90,120,254.044284,2.113333333,6,184,423.3222,2.767009908,-38.95215053,0.2632,
1473,-0.27,0.572,-16.905,0,3,3,3,9.699,45,0.260938098,3.350315195,3.350315195,27.44881421,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.43624423,0.3804,
1474,-0.27,0.572,-16.905,0,3,3,3,9.699,0,0.245672568,3.351011864,3.351011864,27.43740227,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.43333094,0.2213,
1475,-0.27,0.572,-16.905,0,3,3,3,9.699,26.56505118,0.259439756,3.351042156,3.351042156,27.43690622,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.44259866,0.1197,
1476,-0.27,0.572,-16.905,0,3,3,3,9.699,26.56505118,0.273690632,3.353271011,3.353271011,27.40044478,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.439484,0.5971,
1477,-0.27,0.572,-16.905,0,3,3,3,9.699,0,0.27446969,3.34892553,3.34892553,27.47159917,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.43577761,0.6096,
1478,-0.27,0.572,-16.905,0,3,3,3,9.699,90,0.274504548,3.348532133,3.348532133,27.47805446,90,120,266.8244072,2.103333333,6,220,517.1122,3.218165155,-37.43579258,0.6157,
1479,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.236907972,3.715721117,3.715721117,28.45488655,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.46463318,0.8478,
1480,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.239563028,3.719540157,3.719540157,28.39648442,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.4669359,0.8849,
1481,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.235179965,3.718881439,3.718881439,28.40654493,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.46522439,0.8909,
1482,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.242911529,3.719064853,3.719064853,28.40374314,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.46656359,0.8723,
1483,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.24998148,3.718348593,3.718348593,28.41468693,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.46664518,0.8849,
1484,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.241757362,3.716182048,3.716182048,28.44782828,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.46512957,0.8481,
1485,-1.471,0.684,-19.479,0,3,3,3,11.929,0,0.23564994,3.717049639,3.717049639,28.4345499,90,120,340.2308667,2.143333333,6,244,579.03,2.826027941,-49.46620893,0.862,
1486,-1.278,0.887,-18.9,0,3,3,3,11.289,26.56505118,0.256434584,3.607776974,3.607776974,27.5180312,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.36892424,0.9537,
1487,-1.278,0.887,-18.9,0,3,3,3,11.289,45,0.239358912,3.605967013,3.605967013,27.54566266,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.36646243,0.9425,
1488,-1.278,0.887,-18.9,0,3,3,3,11.289,0,0.253657468,3.611819751,3.611819751,27.45646279,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.36904393,0.9753,
1489,-1.278,0.887,-18.9,0,3,3,3,11.289,26.56505118,0.258448152,3.611621651,3.611621651,27.4594749,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.36892551,0.9373,
1490,-1.278,0.887,-18.9,0,3,3,3,11.289,45,0.258147779,3.607777137,3.607777137,27.51802873,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.37026845,0.9259,
1491,-1.278,0.887,-18.9,0,3,3,3,11.289,0,0.264457926,3.611052766,3.611052766,27.4681275,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.36919191,0.972,
1492,-1.278,0.887,-18.9,0,3,3,3,11.289,90,0.259613805,3.611617686,3.611617686,27.45953518,90,120,310.1896876,2.143333333,6,244,579.03,3.099722442,-48.36998825,0.9239,
1493,-1.048,0.038,-17.932,0,3,3,3,11.961,45,0.247944751,3.732630819,3.732630819,27.38397965,90,120,330.4131096,1.993333333,6,280,676.31,3.398894122,-46.23168528,0.1858,
1494,-1.048,0.038,-17.932,0,3,3,3,11.961,26.56505118,0.26259151,3.729317787,3.729317787,27.43265574,90,120,330.4131096,1.993333333,6,280,676.31,3.398894122,-46.23059998,0.1513,
1495,-1.048,0.038,-17.932,0,3,3,3,11.961,45,0.266515362,3.731394605,3.731394605,27.40212733,90,120,330.4131096,1.993333333,6,280,676.31,3.398894122,-46.23350159,0.1578,
1496,-1.048,0.038,-17.932,0,3,3,3,11.961,0,0.271779939,3.733343479,3.733343479,27.37352596,90,120,330.4131096,1.993333333,6,280,676.31,3.398894122,-46.23003621,0.1821,
1497,-1.048,0.038,-17.932,0,3,3,3,11.961,90,0.258884645,3.728601713,3.728601713,27.44319358,90,120,330.4131096,1.993333333,6,280,676.31,3.398894122,-46.23257924,0.1478,
1498,-1.201,0,-18.392,0,3,3,3,12.549,0,0.215572716,3.770253169,3.770253169,29.25418059,90,120,360.1302454,1.993333333,6,280,676.31,3.118425043,-47.10157222,0,
1499,-1.201,0,-18.392,0,3,3,3,12.549,0,0.228185053,3.772739965,3.772739965,29.2156276,90,120,360.1302454,1.993333333,6,280,676.31,3.118425043,-47.08625331,0,
1500,-1.201,0,-18.392,0,3,3,3,12.549,0,0.232196249,3.773466384,3.773466384,29.20438025,90,120,360.1302454,1.993333333,6,280,676.31,3.118425043,-47.08222268,0,
1501,-0.941,0.142,-17.016,0,3,3,3,12.438,26.56505118,0.260603232,3.797225578,3.797225578,27.6420794,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.39892774,0.2706,
1502,-0.941,0.142,-17.016,0,3,3,3,12.438,45,0.251906981,3.799349743,3.799349743,27.61117942,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.40388083,0.2958,
1503,-0.941,0.142,-17.016,0,3,3,3,12.438,0,0.258346273,3.800502552,3.800502552,27.59443133,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.40016066,0.3101,
1504,-0.941,0.142,-17.016,0,3,3,3,12.438,26.56505118,0.266135707,3.799612625,3.799612625,27.60735891,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.40024521,0.2743,
1505,-0.941,0.142,-17.016,0,3,3,3,12.438,45,0.259812862,3.803392899,3.803392899,27.55250709,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.40366505,0.2689,
1506,-0.941,0.142,-17.016,0,3,3,3,12.438,0,0.267191117,3.797474612,3.797474612,27.63845405,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.39866808,0.301,
1507,-0.941,0.142,-17.016,0,3,3,3,12.438,90,0.261893774,3.799851009,3.799851009,27.60389511,90,120,345.1708699,1.983333333,6,316,770.1,3.704777102,-44.40325721,0.2673,
1508,-1.084,0,-17.445,0,3,3,3,12.982,0,0.233934464,3.838511995,3.838511995,29.33886254,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.19616541,0,
1509,-1.084,0,-17.445,0,3,3,3,12.982,0,0.233416252,3.836215803,3.836215803,29.37399498,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.19176251,0,
1510,-1.084,0,-17.445,0,3,3,3,12.982,0,0.238368937,3.839014006,3.839014006,29.33119001,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.18358806,0,
1511,-1.084,0,-17.445,0,3,3,3,12.982,0,0.243744337,3.838232678,3.838232678,29.3431328,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.18703364,0,
1512,-1.084,0,-17.445,0,3,3,3,12.982,0,0.24813391,3.83843061,3.83843061,29.34010668,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.18478965,0,
1513,-1.084,0,-17.445,0,3,3,3,12.982,0,0.244795266,3.834195343,3.834195343,29.40496087,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.18786527,0,
1514,-1.084,0,-17.445,0,3,3,3,12.982,0,0.240493944,3.83793638,3.83793638,29.3476637,90,120,374.3688524,1.983333333,6,316,770.1,3.415832079,-45.19042075,0,
1515,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.232184135,4.092977454,4.092977454,28.81435325,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.14121393,1.565,
1516,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.231203219,4.083430461,4.083430461,28.94924572,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.13876293,1.5646,
1517,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.233235972,4.088879899,4.088879899,28.87213316,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.14249126,1.59,
1518,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.249650979,4.091249203,4.091249203,28.83870227,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.14196165,1.3518,
1519,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.25171099,4.0858183,4.0858183,28.9154185,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.14269661,1.3619,
1520,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.255932168,4.086641251,4.086641251,28.90377393,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.14233453,1.3616,
1521,-0.278,1.219,-10.798,0,3,3,3,14.44,0,0.245134617,4.080480806,4.080480806,28.99111389,90,120,418.0403595,2.43,6,240,561.45894,2.230226061,-21.14242322,1.349,
1522,-0.183,1.007,-9.915,0,3,3,3,14.228,26.56505118,0.262313746,4.054241342,4.054241342,28.0808442,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.41985646,1.3711,
1523,-0.183,1.007,-9.915,0,3,3,3,14.228,45,0.252975392,4.065702326,4.065702326,27.92275073,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.42071505,1.3442,
1524,-0.183,1.007,-9.915,0,3,3,3,14.228,0,0.249312994,4.067012738,4.067012738,27.90475993,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.42430087,1.366,
1525,-0.183,1.007,-9.915,0,3,3,3,14.228,26.56505118,0.274585224,4.056745603,4.056745603,28.04618585,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.42042632,1.2199,
1526,-0.183,1.007,-9.915,0,3,3,3,14.228,45,0.270910349,4.059816833,4.059816833,28.00376832,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.42014181,1.2054,
1527,-0.183,1.007,-9.915,0,3,3,3,14.228,0,0.269825151,4.063227838,4.063227838,27.95677076,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.42146843,1.2222,
1528,-0.183,1.007,-9.915,0,3,3,3,14.228,90,0.268271922,4.065632913,4.065632913,27.9237042,90,120,399.7237817,2.42,6,276,655.24894,2.722045856,-19.42124264,1.2191,
1529,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.238766873,4.167936135,4.167936135,29.07541589,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17336378,1.3443,
1530,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.231231978,4.163896544,4.163896544,29.1318581,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17363423,1.2613,
1531,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.24242412,4.172105318,4.172105318,29.01733482,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17712445,1.3335,
1532,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.252914557,4.162704294,4.162704294,29.14854793,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17607672,1.3337,
1533,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.246228161,4.169729629,4.169729629,29.05040929,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17454923,1.3195,
1534,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.256120245,4.169809398,4.169809398,29.04929782,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17523447,1.3463,
1535,-0.312,1.012,-10.305,0,3,3,3,15.044,0,0.248082648,4.172575234,4.172575234,29.01079931,90,120,437.4200425,2.42,6,276,655.24894,2.487463667,-20.17700192,1.2963,
1536,-0.128,1.011,-9.472,0,3,3,3,15.195,26.56505118,0.271349102,4.201106748,4.201106748,28.07848667,90,120,429.1723782,2.27,6,312,752.52894,2.911659201,-18.39848691,1.3713,
1537,-0.128,1.011,-9.472,0,3,3,3,15.195,45,0.250614649,4.199488552,4.199488552,28.10012991,90,120,429.1723782,2.27,6,312,752.52894,2.911659201,-18.39599627,1.1455,
